type,client,tx,amount
deposit,1,8756,10.0
deposit,2,8757,30.0
deposit,1,8758,10.0
deposit,1,8760,10.0
deposit,1,8762,10.0
deposit,2,8763,30.0
deposit,1,8764,10.0
withdrawal,2,8765,10.0
deposit,1,8766,10.0
deposit,1,8768,10.0
deposit,2,8769,30.0
deposit,1,8770,10.0
deposit,1,8772,10.0
deposit,1,8774,10.0
deposit,2,8775,30.0
deposit,1,8776,10.0
deposit,1,8778,10.0
deposit,1,8780,10.0
deposit,2,8781,30.0
deposit,1,8782,10.0
deposit,1,8784,10.0
withdrawal,2,8785,10.0
deposit,1,8786,10.0
deposit,2,8787,30.0
deposit,1,8788,10.0
deposit,1,8790,10.0
deposit,1,8792,10.0
deposit,2,8793,30.0
deposit,1,8794,10.0
withdrawal,2,8795,10.0
deposit,1,8796,10.0
deposit,1,8798,10.0
deposit,2,8799,30.0
deposit,1,8800,10.0
deposit,1,8802,10.0
deposit,1,8804,10.0
deposit,2,8805,30.0
deposit,1,8806,10.0
deposit,1,8808,10.0
deposit,1,8810,10.0
deposit,2,8811,30.0
deposit,1,8812,10.0
deposit,1,8814,10.0
withdrawal,2,8815,10.0
deposit,1,8816,10.0
deposit,2,8817,30.0
deposit,1,8818,10.0
deposit,1,8820,10.0
deposit,1,8822,10.0
deposit,2,8823,30.0
deposit,1,8824,10.0
withdrawal,2,8825,10.0
deposit,1,8826,10.0
deposit,1,8828,10.0
deposit,2,8829,30.0
deposit,1,8830,10.0
deposit,1,8832,10.0
deposit,1,8834,10.0
deposit,2,8835,30.0
deposit,1,8836,10.0
deposit,1,8838,10.0
deposit,1,8840,10.0
deposit,2,8841,30.0
deposit,1,8842,10.0
deposit,1,8844,10.0
withdrawal,2,8845,10.0
deposit,1,8846,10.0
deposit,2,8847,30.0
deposit,1,8848,10.0
deposit,1,8850,10.0
deposit,1,8852,10.0
deposit,2,8853,30.0
deposit,1,8854,10.0
withdrawal,2,8855,10.0
deposit,1,8856,10.0
deposit,1,8858,10.0
deposit,2,8859,30.0
deposit,1,8860,10.0
deposit,1,8862,10.0
deposit,1,8864,10.0
deposit,2,8865,30.0
deposit,1,8866,10.0
deposit,1,8868,10.0
deposit,1,8870,10.0
deposit,2,8871,30.0
deposit,1,8872,10.0
deposit,1,8874,10.0
withdrawal,2,8875,10.0
deposit,1,8876,10.0
deposit,2,8877,30.0
deposit,1,8878,10.0
deposit,1,8880,10.0
deposit,1,8882,10.0
deposit,2,8883,30.0
deposit,1,8884,10.0
withdrawal,2,8885,10.0
deposit,1,8886,10.0
deposit,1,8888,10.0
deposit,2,8889,30.0
deposit,1,8890,10.0
deposit,1,8892,10.0
deposit,1,8894,10.0
deposit,2,8895,30.0
deposit,1,8896,10.0
deposit,1,8898,10.0
deposit,1,8900,10.0
deposit,2,8901,30.0
deposit,1,8902,10.0
deposit,1,8904,10.0
withdrawal,2,8905,10.0
deposit,1,8906,10.0
deposit,2,8907,30.0
deposit,1,8908,10.0
deposit,1,8910,10.0
deposit,1,8912,10.0
deposit,2,8913,30.0
deposit,1,8914,10.0
withdrawal,2,8915,10.0
deposit,1,8916,10.0
deposit,1,8918,10.0
deposit,2,8919,30.0
deposit,1,8920,10.0
deposit,1,8922,10.0
deposit,1,8924,10.0
deposit,2,8925,30.0
deposit,1,8926,10.0
deposit,1,8928,10.0
deposit,1,8930,10.0
deposit,2,8931,30.0
deposit,1,8932,10.0
deposit,1,8934,10.0
withdrawal,2,8935,10.0
deposit,1,8936,10.0
deposit,2,8937,30.0
deposit,1,8938,10.0
deposit,1,8940,10.0
deposit,1,8942,10.0
deposit,2,8943,30.0
deposit,1,8944,10.0
withdrawal,2,8945,10.0
deposit,1,8946,10.0
deposit,1,8948,10.0
deposit,2,8949,30.0
deposit,1,8950,10.0
deposit,1,8952,10.0
deposit,1,8954,10.0
deposit,2,8955,30.0
deposit,1,8956,10.0
deposit,1,8958,10.0
deposit,1,8960,10.0
deposit,2,8961,30.0
deposit,1,8962,10.0
deposit,1,8964,10.0
withdrawal,2,8965,10.0
deposit,1,8966,10.0
deposit,2,8967,30.0
deposit,1,8968,10.0
deposit,1,8970,10.0
deposit,1,8972,10.0
deposit,2,8973,30.0
deposit,1,8974,10.0
withdrawal,2,8975,10.0
deposit,1,8976,10.0
deposit,1,8978,10.0
deposit,2,8979,30.0
deposit,1,8980,10.0
deposit,1,8982,10.0
deposit,1,8984,10.0
deposit,2,8985,30.0
deposit,1,8986,10.0
deposit,1,8988,10.0
deposit,1,8990,10.0
deposit,2,8991,30.0
deposit,1,8992,10.0
deposit,1,8994,10.0
withdrawal,2,8995,10.0
deposit,1,8996,10.0
deposit,2,8997,30.0
deposit,1,8998,10.0
deposit,1,9000,10.0
deposit,1,9002,10.0
deposit,2,9003,30.0
deposit,1,9004,10.0
withdrawal,2,9005,10.0
deposit,1,9006,10.0
deposit,1,9008,10.0
deposit,2,9009,30.0
deposit,1,9010,10.0
deposit,1,9012,10.0
deposit,1,9014,10.0
deposit,2,9015,30.0
deposit,1,9016,10.0
deposit,1,9018,10.0
deposit,1,9020,10.0
deposit,2,9021,30.0
deposit,1,9022,10.0
deposit,1,9024,10.0
withdrawal,2,9025,10.0
deposit,1,9026,10.0
deposit,2,9027,30.0
deposit,1,9028,10.0
deposit,1,9030,10.0
deposit,1,9032,10.0
deposit,2,9033,30.0
deposit,1,9034,10.0
withdrawal,2,9035,10.0
deposit,1,9036,10.0
deposit,1,9038,10.0
deposit,2,9039,30.0
deposit,1,9040,10.0
deposit,1,9042,10.0
deposit,1,9044,10.0
deposit,2,9045,30.0
deposit,1,9046,10.0
deposit,1,9048,10.0
deposit,1,9050,10.0
deposit,2,9051,30.0
deposit,1,9052,10.0
deposit,1,9054,10.0
withdrawal,2,9055,10.0
deposit,1,9056,10.0
deposit,2,9057,30.0
deposit,1,9058,10.0
deposit,1,9060,10.0
deposit,1,9062,10.0
deposit,2,9063,30.0
deposit,1,9064,10.0
withdrawal,2,9065,10.0
deposit,1,9066,10.0
deposit,1,9068,10.0
deposit,2,9069,30.0
deposit,1,9070,10.0
deposit,1,9072,10.0
deposit,1,9074,10.0
deposit,2,9075,30.0
deposit,1,9076,10.0
deposit,1,9078,10.0
deposit,1,9080,10.0
deposit,2,9081,30.0
deposit,1,9082,10.0
deposit,1,9084,10.0
withdrawal,2,9085,10.0
deposit,1,9086,10.0
deposit,2,9087,30.0
deposit,1,9088,10.0
deposit,1,9090,10.0
deposit,1,9092,10.0
deposit,2,9093,30.0
deposit,1,9094,10.0
withdrawal,2,9095,10.0
deposit,1,9096,10.0
deposit,1,9098,10.0
deposit,2,9099,30.0
deposit,1,9100,10.0
deposit,1,9102,10.0
deposit,1,9104,10.0
deposit,2,9105,30.0
deposit,1,9106,10.0
deposit,1,9108,10.0
deposit,1,9110,10.0
deposit,2,9111,30.0
deposit,1,9112,10.0
deposit,1,9114,10.0
withdrawal,2,9115,10.0
deposit,1,9116,10.0
deposit,2,9117,30.0
deposit,1,9118,10.0
deposit,1,9120,10.0
deposit,1,9122,10.0
deposit,2,9123,30.0
deposit,1,9124,10.0
withdrawal,2,9125,10.0
deposit,1,9126,10.0
deposit,1,9128,10.0
deposit,2,9129,30.0
deposit,1,9130,10.0
deposit,1,9132,10.0
deposit,1,9134,10.0
deposit,2,9135,30.0
deposit,1,9136,10.0
deposit,1,9138,10.0
deposit,1,9140,10.0
deposit,2,9141,30.0
deposit,1,9142,10.0
deposit,1,9144,10.0
withdrawal,2,9145,10.0
deposit,1,9146,10.0
deposit,2,9147,30.0
deposit,1,9148,10.0
deposit,1,9150,10.0
deposit,1,9152,10.0
deposit,2,9153,30.0
deposit,1,9154,10.0
withdrawal,2,9155,10.0
deposit,1,9156,10.0
deposit,1,9158,10.0
deposit,2,9159,30.0
deposit,1,9160,10.0
deposit,1,9162,10.0
deposit,1,9164,10.0
deposit,2,9165,30.0
deposit,1,9166,10.0
deposit,1,9168,10.0
deposit,1,9170,10.0
deposit,2,9171,30.0
deposit,1,9172,10.0
deposit,1,9174,10.0
withdrawal,2,9175,10.0
deposit,1,9176,10.0
deposit,2,9177,30.0
deposit,1,9178,10.0
deposit,1,9180,10.0
deposit,1,9182,10.0
deposit,2,9183,30.0
deposit,1,9184,10.0
withdrawal,2,9185,10.0
deposit,1,9186,10.0
deposit,1,9188,10.0
deposit,2,9189,30.0
deposit,1,9190,10.0
deposit,1,9192,10.0
deposit,1,9194,10.0
deposit,2,9195,30.0
deposit,1,9196,10.0
deposit,1,9198,10.0
deposit,1,9200,10.0
deposit,2,9201,30.0
deposit,1,9202,10.0
deposit,1,9204,10.0
withdrawal,2,9205,10.0
deposit,1,9206,10.0
deposit,2,9207,30.0
deposit,1,9208,10.0
deposit,1,9210,10.0
deposit,1,9212,10.0
deposit,2,9213,30.0
deposit,1,9214,10.0
withdrawal,2,9215,10.0
deposit,1,9216,10.0
deposit,1,9218,10.0
deposit,2,9219,30.0
deposit,1,9220,10.0
deposit,1,9222,10.0
deposit,1,9224,10.0
deposit,2,9225,30.0
deposit,1,9226,10.0
deposit,1,9228,10.0
deposit,1,9230,10.0
deposit,2,9231,30.0
deposit,1,9232,10.0
deposit,1,9234,10.0
withdrawal,2,9235,10.0
deposit,1,9236,10.0
deposit,2,9237,30.0
deposit,1,9238,10.0
deposit,1,9240,10.0
deposit,1,9242,10.0
deposit,2,9243,30.0
deposit,1,9244,10.0
withdrawal,2,9245,10.0
deposit,1,9246,10.0
deposit,1,9248,10.0
deposit,2,9249,30.0
deposit,1,9250,10.0
deposit,1,9252,10.0
deposit,1,9254,10.0
deposit,2,9255,30.0
deposit,1,9256,10.0
deposit,1,9258,10.0
deposit,1,9260,10.0
deposit,2,9261,30.0
deposit,1,9262,10.0
deposit,1,9264,10.0
withdrawal,2,9265,10.0
deposit,1,9266,10.0
deposit,2,9267,30.0
deposit,1,9268,10.0
deposit,1,9270,10.0
deposit,1,9272,10.0
deposit,2,9273,30.0
deposit,1,9274,10.0
withdrawal,2,9275,10.0
deposit,1,9276,10.0
deposit,1,9278,10.0
deposit,2,9279,30.0
deposit,1,9280,10.0
deposit,1,9282,10.0
deposit,1,9284,10.0
deposit,2,9285,30.0
deposit,1,9286,10.0
deposit,1,9288,10.0
deposit,1,9290,10.0
deposit,2,9291,30.0
deposit,1,9292,10.0
deposit,1,9294,10.0
withdrawal,2,9295,10.0
deposit,1,9296,10.0
deposit,2,9297,30.0
deposit,1,9298,10.0
deposit,1,9300,10.0
deposit,1,9302,10.0
deposit,2,9303,30.0
deposit,1,9304,10.0
withdrawal,2,9305,10.0
deposit,1,9306,10.0
deposit,1,9308,10.0
deposit,2,9309,30.0
deposit,1,9310,10.0
deposit,1,9312,10.0
deposit,1,9314,10.0
deposit,2,9315,30.0
deposit,1,9316,10.0
deposit,1,9318,10.0
deposit,1,9320,10.0
deposit,2,9321,30.0
deposit,1,9322,10.0
deposit,1,9324,10.0
withdrawal,2,9325,10.0
deposit,1,9326,10.0
deposit,2,9327,30.0
deposit,1,9328,10.0
deposit,1,9330,10.0
deposit,1,9332,10.0
deposit,2,9333,30.0
deposit,1,9334,10.0
withdrawal,2,9335,10.0
deposit,1,9336,10.0
deposit,1,9338,10.0
deposit,2,9339,30.0
deposit,1,9340,10.0
deposit,1,9342,10.0
deposit,1,9344,10.0
deposit,2,9345,30.0
deposit,1,9346,10.0
deposit,1,9348,10.0
deposit,1,9350,10.0
deposit,2,9351,30.0
deposit,1,9352,10.0
deposit,1,9354,10.0
withdrawal,2,9355,10.0
deposit,1,9356,10.0
deposit,2,9357,30.0
deposit,1,9358,10.0
deposit,1,9360,10.0
deposit,1,9362,10.0
deposit,2,9363,30.0
deposit,1,9364,10.0
withdrawal,2,9365,10.0
deposit,1,9366,10.0
deposit,1,9368,10.0
deposit,2,9369,30.0
deposit,1,9370,10.0
deposit,1,9372,10.0
deposit,1,9374,10.0
deposit,2,9375,30.0
deposit,1,9376,10.0
deposit,1,9378,10.0
deposit,1,9380,10.0
deposit,2,9381,30.0
deposit,1,9382,10.0
deposit,1,9384,10.0
withdrawal,2,9385,10.0
deposit,1,9386,10.0
deposit,2,9387,30.0
deposit,1,9388,10.0
deposit,1,9390,10.0
deposit,1,9392,10.0
deposit,2,9393,30.0
deposit,1,9394,10.0
withdrawal,2,9395,10.0
deposit,1,9396,10.0
deposit,1,9398,10.0
deposit,2,9399,30.0
deposit,1,9400,10.0
deposit,1,9402,10.0
deposit,1,9404,10.0
deposit,2,9405,30.0
deposit,1,9406,10.0
deposit,1,9408,10.0
deposit,1,9410,10.0
deposit,2,9411,30.0
deposit,1,9412,10.0
deposit,1,9414,10.0
withdrawal,2,9415,10.0
deposit,1,9416,10.0
deposit,2,9417,30.0
deposit,1,9418,10.0
deposit,1,9420,10.0
deposit,1,9422,10.0
deposit,2,9423,30.0
deposit,1,9424,10.0
withdrawal,2,9425,10.0
deposit,1,9426,10.0
deposit,1,9428,10.0
deposit,2,9429,30.0
deposit,1,9430,10.0
deposit,1,9432,10.0
deposit,1,9434,10.0
deposit,2,9435,30.0
deposit,1,9436,10.0
deposit,1,9438,10.0
deposit,1,9440,10.0
deposit,2,9441,30.0
deposit,1,9442,10.0
deposit,1,9444,10.0
withdrawal,2,9445,10.0
deposit,1,9446,10.0
deposit,2,9447,30.0
deposit,1,9448,10.0
deposit,1,9450,10.0
deposit,1,9452,10.0
deposit,2,9453,30.0
deposit,1,9454,10.0
withdrawal,2,9455,10.0
deposit,1,9456,10.0
deposit,1,9458,10.0
deposit,2,9459,30.0
deposit,1,9460,10.0
deposit,1,9462,10.0
deposit,1,9464,10.0
deposit,2,9465,30.0
deposit,1,9466,10.0
deposit,1,9468,10.0
deposit,1,9470,10.0
deposit,2,9471,30.0
deposit,1,9472,10.0
deposit,1,9474,10.0
withdrawal,2,9475,10.0
deposit,1,9476,10.0
deposit,2,9477,30.0
deposit,1,9478,10.0
deposit,1,9480,10.0
deposit,1,9482,10.0
deposit,2,9483,30.0
deposit,1,9484,10.0
withdrawal,2,9485,10.0
deposit,1,9486,10.0
deposit,1,9488,10.0
deposit,2,9489,30.0
deposit,1,9490,10.0
deposit,1,9492,10.0
deposit,1,9494,10.0
deposit,2,9495,30.0
deposit,1,9496,10.0
deposit,1,9498,10.0
deposit,1,9500,10.0
deposit,2,9501,30.0
deposit,1,9502,10.0
deposit,1,9504,10.0
withdrawal,2,9505,10.0
deposit,1,9506,10.0
deposit,2,9507,30.0
deposit,1,9508,10.0
deposit,1,9510,10.0
deposit,1,9512,10.0
deposit,2,9513,30.0
deposit,1,9514,10.0
withdrawal,2,9515,10.0
deposit,1,9516,10.0
deposit,1,9518,10.0
deposit,2,9519,30.0
deposit,1,9520,10.0
deposit,1,9522,10.0
deposit,1,9524,10.0
deposit,2,9525,30.0
deposit,1,9526,10.0
deposit,1,9528,10.0
deposit,1,9530,10.0
deposit,2,9531,30.0
deposit,1,9532,10.0
deposit,1,9534,10.0
withdrawal,2,9535,10.0
deposit,1,9536,10.0
deposit,2,9537,30.0
deposit,1,9538,10.0
deposit,1,9540,10.0
deposit,1,9542,10.0
deposit,2,9543,30.0
deposit,1,9544,10.0
withdrawal,2,9545,10.0
deposit,1,9546,10.0
deposit,1,9548,10.0
deposit,2,9549,30.0
deposit,1,9550,10.0
deposit,1,9552,10.0
deposit,1,9554,10.0
deposit,2,9555,30.0
deposit,1,9556,10.0
deposit,1,9558,10.0
deposit,1,9560,10.0
deposit,2,9561,30.0
deposit,1,9562,10.0
deposit,1,9564,10.0
withdrawal,2,9565,10.0
deposit,1,9566,10.0
deposit,2,9567,30.0
deposit,1,9568,10.0
deposit,1,9570,10.0
deposit,1,9572,10.0
deposit,2,9573,30.0
deposit,1,9574,10.0
withdrawal,2,9575,10.0
deposit,1,9576,10.0
deposit,1,9578,10.0
deposit,2,9579,30.0
deposit,1,9580,10.0
deposit,1,9582,10.0
deposit,1,9584,10.0
deposit,2,9585,30.0
deposit,1,9586,10.0
deposit,1,9588,10.0
deposit,1,9590,10.0
deposit,2,9591,30.0
deposit,1,9592,10.0
deposit,1,9594,10.0
withdrawal,2,9595,10.0
deposit,1,9596,10.0
deposit,2,9597,30.0
deposit,1,9598,10.0
deposit,1,9600,10.0
deposit,1,9602,10.0
deposit,2,9603,30.0
deposit,1,9604,10.0
withdrawal,2,9605,10.0
deposit,1,9606,10.0
deposit,1,9608,10.0
deposit,2,9609,30.0
deposit,1,9610,10.0
deposit,1,9612,10.0
deposit,1,9614,10.0
deposit,2,9615,30.0
deposit,1,9616,10.0
deposit,1,9618,10.0
deposit,1,9620,10.0
deposit,2,9621,30.0
deposit,1,9622,10.0
deposit,1,9624,10.0
withdrawal,2,9625,10.0
deposit,1,9626,10.0
deposit,2,9627,30.0
deposit,1,9628,10.0
deposit,1,9630,10.0
deposit,1,9632,10.0
deposit,2,9633,30.0
deposit,1,9634,10.0
withdrawal,2,9635,10.0
deposit,1,9636,10.0
deposit,1,9638,10.0
deposit,2,9639,30.0
deposit,1,9640,10.0
deposit,1,9642,10.0
deposit,1,9644,10.0
deposit,2,9645,30.0
deposit,1,9646,10.0
deposit,1,9648,10.0
deposit,1,9650,10.0
deposit,2,9651,30.0
deposit,1,9652,10.0
deposit,1,9654,10.0
withdrawal,2,9655,10.0
deposit,1,9656,10.0
deposit,2,9657,30.0
deposit,1,9658,10.0
deposit,1,9660,10.0
deposit,1,9662,10.0
deposit,2,9663,30.0
deposit,1,9664,10.0
withdrawal,2,9665,10.0
deposit,1,9666,10.0
deposit,1,9668,10.0
deposit,2,9669,30.0
deposit,1,9670,10.0
deposit,1,9672,10.0
deposit,1,9674,10.0
deposit,2,9675,30.0
deposit,1,9676,10.0
deposit,1,9678,10.0
deposit,1,9680,10.0
deposit,2,9681,30.0
deposit,1,9682,10.0
deposit,1,9684,10.0
withdrawal,2,9685,10.0
deposit,1,9686,10.0
deposit,2,9687,30.0
deposit,1,9688,10.0
deposit,1,9690,10.0
deposit,1,9692,10.0
deposit,2,9693,30.0
deposit,1,9694,10.0
withdrawal,2,9695,10.0
deposit,1,9696,10.0
deposit,1,9698,10.0
deposit,2,9699,30.0
deposit,1,9700,10.0
deposit,1,9702,10.0
deposit,1,9704,10.0
deposit,2,9705,30.0
deposit,1,9706,10.0
deposit,1,9708,10.0
deposit,1,9710,10.0
deposit,2,9711,30.0
deposit,1,9712,10.0
deposit,1,9714,10.0
withdrawal,2,9715,10.0
deposit,1,9716,10.0
deposit,2,9717,30.0
deposit,1,9718,10.0
deposit,1,9720,10.0
deposit,1,9722,10.0
deposit,2,9723,30.0
deposit,1,9724,10.0
withdrawal,2,9725,10.0
deposit,1,9726,10.0
deposit,1,9728,10.0
deposit,2,9729,30.0
deposit,1,9730,10.0
deposit,1,9732,10.0
deposit,1,9734,10.0
deposit,2,9735,30.0
deposit,1,9736,10.0
deposit,1,9738,10.0
deposit,1,9740,10.0
deposit,2,9741,30.0
deposit,1,9742,10.0
deposit,1,9744,10.0
withdrawal,2,9745,10.0
deposit,1,9746,10.0
deposit,2,9747,30.0
deposit,1,9748,10.0
deposit,1,9750,10.0
deposit,1,9752,10.0
deposit,2,9753,30.0
deposit,1,9754,10.0
withdrawal,2,9755,10.0
deposit,1,9756,10.0
deposit,1,9758,10.0
deposit,2,9759,30.0
deposit,1,9760,10.0
deposit,1,9762,10.0
deposit,1,9764,10.0
deposit,2,9765,30.0
deposit,1,9766,10.0
deposit,1,9768,10.0
deposit,1,9770,10.0
deposit,2,9771,30.0
deposit,1,9772,10.0
deposit,1,9774,10.0
withdrawal,2,9775,10.0
deposit,1,9776,10.0
deposit,2,9777,30.0
deposit,1,9778,10.0
deposit,1,9780,10.0
deposit,1,9782,10.0
deposit,2,9783,30.0
deposit,1,9784,10.0
withdrawal,2,9785,10.0
deposit,1,9786,10.0
deposit,1,9788,10.0
deposit,2,9789,30.0
deposit,1,9790,10.0
deposit,1,9792,10.0
deposit,1,9794,10.0
deposit,2,9795,30.0
deposit,1,9796,10.0
deposit,1,9798,10.0
deposit,1,9800,10.0
deposit,2,9801,30.0
deposit,1,9802,10.0
deposit,1,9804,10.0
withdrawal,2,9805,10.0
deposit,1,9806,10.0
deposit,2,9807,30.0
deposit,1,9808,10.0
deposit,1,9810,10.0
deposit,1,9812,10.0
deposit,2,9813,30.0
deposit,1,9814,10.0
withdrawal,2,9815,10.0
deposit,1,9816,10.0
deposit,1,9818,10.0
deposit,2,9819,30.0
deposit,1,9820,10.0
deposit,1,9822,10.0
deposit,1,9824,10.0
deposit,2,9825,30.0
deposit,1,9826,10.0
deposit,1,9828,10.0
deposit,1,9830,10.0
deposit,2,9831,30.0
deposit,1,9832,10.0
deposit,1,9834,10.0
withdrawal,2,9835,10.0
deposit,1,9836,10.0
deposit,2,9837,30.0
deposit,1,9838,10.0
deposit,1,9840,10.0
deposit,1,9842,10.0
deposit,2,9843,30.0
deposit,1,9844,10.0
withdrawal,2,9845,10.0
deposit,1,9846,10.0
deposit,1,9848,10.0
deposit,2,9849,30.0
deposit,1,9850,10.0
deposit,1,9852,10.0
deposit,1,9854,10.0
deposit,2,9855,30.0
deposit,1,9856,10.0
deposit,1,9858,10.0
deposit,1,9860,10.0
deposit,2,9861,30.0
deposit,1,9862,10.0
deposit,1,9864,10.0
withdrawal,2,9865,10.0
deposit,1,9866,10.0
deposit,2,9867,30.0
deposit,1,9868,10.0
deposit,1,9870,10.0
deposit,1,9872,10.0
deposit,2,9873,30.0
deposit,1,9874,10.0
withdrawal,2,9875,10.0
deposit,1,9876,10.0
deposit,1,9878,10.0
deposit,2,9879,30.0
deposit,1,9880,10.0
deposit,1,9882,10.0
deposit,1,9884,10.0
deposit,2,9885,30.0
deposit,1,9886,10.0
deposit,1,9888,10.0
deposit,1,9890,10.0
deposit,2,9891,30.0
deposit,1,9892,10.0
deposit,1,9894,10.0
withdrawal,2,9895,10.0
deposit,1,9896,10.0
deposit,2,9897,30.0
deposit,1,9898,10.0
deposit,1,9900,10.0
deposit,1,9902,10.0
deposit,2,9903,30.0
deposit,1,9904,10.0
withdrawal,2,9905,10.0
deposit,1,9906,10.0
deposit,1,9908,10.0
deposit,2,9909,30.0
deposit,1,9910,10.0
deposit,1,9912,10.0
deposit,1,9914,10.0
deposit,2,9915,30.0
deposit,1,9916,10.0
deposit,1,9918,10.0
deposit,1,9920,10.0
deposit,2,9921,30.0
deposit,1,9922,10.0
deposit,1,9924,10.0
withdrawal,2,9925,10.0
deposit,1,9926,10.0
deposit,2,9927,30.0
deposit,1,9928,10.0
deposit,1,9930,10.0
deposit,1,9932,10.0
deposit,2,9933,30.0
deposit,1,9934,10.0
withdrawal,2,9935,10.0
deposit,1,9936,10.0
deposit,1,9938,10.0
deposit,2,9939,30.0
deposit,1,9940,10.0
deposit,1,9942,10.0
deposit,1,9944,10.0
deposit,2,9945,30.0
deposit,1,9946,10.0
deposit,1,9948,10.0
deposit,1,9950,10.0
deposit,2,9951,30.0
deposit,1,9952,10.0
deposit,1,9954,10.0
withdrawal,2,9955,10.0
deposit,1,9956,10.0
deposit,2,9957,30.0
deposit,1,9958,10.0
deposit,1,9960,10.0
deposit,1,9962,10.0
deposit,2,9963,30.0
deposit,1,9964,10.0
withdrawal,2,9965,10.0
deposit,1,9966,10.0
deposit,1,9968,10.0
deposit,2,9969,30.0
deposit,1,9970,10.0
deposit,1,9972,10.0
deposit,1,9974,10.0
deposit,2,9975,30.0
deposit,1,9976,10.0
deposit,1,9978,10.0
deposit,1,9980,10.0
deposit,2,9981,30.0
deposit,1,9982,10.0
deposit,1,9984,10.0
withdrawal,2,9985,10.0
deposit,1,9986,10.0
deposit,2,9987,30.0
deposit,1,9988,10.0
deposit,1,9990,10.0
deposit,1,9992,10.0
deposit,2,9993,30.0
deposit,1,9994,10.0
withdrawal,2,9995,10.0
deposit,1,9996,10.0
deposit,1,9998,10.0
deposit,2,9999,30.0
